eventID ,case concept:name,case REG_DATE,case AMOUNT_REQ,event concept:name,event lifecycle:transition,event time:timestamp
1743756722209,174959,2011-10-05T22:43:06.516+02:00,30000,W_Nabellen offertes,COMPLETE,01-11-2011 16:16:33.878
1743756722210,174959,2011-10-05T22:43:06.516+02:00,30000,W_Nabellen offertes,START,03-11-2011 18:25:07.128
1743756722211,174959,2011-10-05T22:43:06.516+02:00,30000,W_Nabellen offertes,COMPLETE,03-11-2011 18:26:31.668
1743756722212,174959,2011-10-05T22:43:06.516+02:00,30000,W_Nabellen offertes,START,05-11-2011 15:54:54.150
1743756722213,174959,2011-10-05T22:43:06.516+02:00,30000,W_Nabellen offertes,COMPLETE,05-11-2011 15:56:38.794
1743756722214,174959,2011-10-05T22:43:06.516+02:00,30000,W_Nabellen offertes,COMPLETE,06-11-2011 09:16:06.904
1743756722215,174959,2011-10-05T22:43:06.516+02:00,30000,A_CANCELLED,COMPLETE,06-11-2011 09:16:06.904
1743756722216,174959,2011-10-05T22:43:06.516+02:00,30000,O_CANCELLED,COMPLETE,06-11-2011 09:16:06.904
1748051689472,174962,2011-10-05T23:11:56.411+02:00,5500,A_SUBMITTED,COMPLETE,05-10-2011 23:11:56.411
1748051689473,174962,2011-10-05T23:11:56.411+02:00,5500,A_PARTLYSUBMITTED,COMPLETE,05-10-2011 23:11:59.177
1748051689474,174962,2011-10-05T23:11:56.411+02:00,5500,A_PREACCEPTED,COMPLETE,05-10-2011 23:12:41.713
1748051689475,174962,2011-10-05T23:11:56.411+02:00,5500,W_Completeren aanvraag,SCHEDULE,05-10-2011 23:12:43.398
1748051689476,174962,2011-10-05T23:11:56.411+02:00,5500,W_Completeren aanvraag,START,06-10-2011 09:27:24.439
1748051689477,174962,2011-10-05T23:11:56.411+02:00,5500,W_Completeren aanvraag,COMPLETE,06-10-2011 09:30:06.566
1748051689478,174962,2011-10-05T23:11:56.411+02:00,5500,W_Completeren aanvraag,START,06-10-2011 16:20:25.994
1748051689479,174962,2011-10-05T23:11:56.411+02:00,5500,W_Completeren aanvraag,COMPLETE,06-10-2011 16:20:32.554
1748051689480,174962,2011-10-05T23:11:56.411+02:00,5500,W_Completeren aanvraag,START,06-10-2011 16:36:28.214
1748051689481,174962,2011-10-05T23:11:56.411+02:00,5500,W_Completeren aanvraag,COMPLETE,06-10-2011 16:36:40.561
1748051689482,174962,2011-10-05T23:11:56.411+02:00,5500,W_Completeren aanvraag,START,06-10-2011 16:36:52.371
1748051689483,174962,2011-10-05T23:11:56.411+02:00,5500,A_ACCEPTED,COMPLETE,06-10-2011 16:52:10.960
1748051689484,174962,2011-10-05T23:11:56.411+02:00,5500,O_SELECTED,COMPLETE,06-10-2011 16:57:20.774
1748051689485,174962,2011-10-05T23:11:56.411+02:00,5500,A_FINALIZED,COMPLETE,06-10-2011 16:57:20.774
1748051689486,174962,2011-10-05T23:11:56.411+02:00,5500,O_CREATED,COMPLETE,06-10-2011 16:58:08.065
1748051689487,174962,2011-10-05T23:11:56.411+02:00,5500,O_SENT,COMPLETE,06-10-2011 16:58:08.095
1748051689488,174962,2011-10-05T23:11:56.411+02:00,5500,W_Nabellen offertes,SCHEDULE,06-10-2011 16:58:08.239
1748051689489,174962,2011-10-05T23:11:56.411+02:00,5500,W_Completeren aanvraag,COMPLETE,06-10-2011 16:58:09.446
1748051689490,174962,2011-10-05T23:11:56.411+02:00,5500,W_Nabellen offertes,START,06-10-2011 16:58:29.088
1748051689491,174962,2011-10-05T23:11:56.411+02:00,5500,W_Nabellen offertes,COMPLETE,06-10-2011 17:02:44.016
1748051689492,174962,2011-10-05T23:11:56.411+02:00,5500,W_Nabellen offertes,START,06-10-2011 17:03:36.991
1748051689493,174962,2011-10-05T23:11:56.411+02:00,5500,W_Nabellen offertes,COMPLETE,06-10-2011 17:04:04.897
1748051689494,174962,2011-10-05T23:11:56.411+02:00,5500,W_Nabellen offertes,START,13-10-2011 20:43:17.723
1748051689495,174962,2011-10-05T23:11:56.411+02:00,5500,W_Nabellen offertes,COMPLETE,13-10-2011 20:43:39.120
1748051689496,174962,2011-10-05T23:11:56.411+02:00,5500,W_Nabellen offertes,START,13-10-2011 20:46:13.517
1748051689497,174962,2011-10-05T23:11:56.411+02:00,5500,W_Nabellen offertes,COMPLETE,13-10-2011 20:50:53.273
1748051689498,174962,2011-10-05T23:11:56.411+02:00,5500,W_Nabellen offertes,START,14-10-2011 10:48:23.705
1748051689499,174962,2011-10-05T23:11:56.411+02:00,5500,O_SENT_BACK,COMPLETE,14-10-2011 10:48:33.041
1748051689500,174962,2011-10-05T23:11:56.411+02:00,5500,W_Valideren aanvraag,SCHEDULE,14-10-2011 10:48:33.318
1748051689501,174962,2011-10-05T23:11:56.411+02:00,5500,W_Nabellen offertes,COMPLETE,14-10-2011 10:48:35.031
1748051689502,174962,2011-10-05T23:11:56.411+02:00,5500,W_Valideren aanvraag,START,14-10-2011 10:48:50.776
1748051689503,174962,2011-10-05T23:11:56.411+02:00,5500,W_Valideren aanvraag,COMPLETE,14-10-2011 10:49:02.324
1748051689504,174962,2011-10-05T23:11:56.411+02:00,5500,W_Valideren aanvraag,START,18-10-2011 08:18:44.622
1748051689505,174962,2011-10-05T23:11:56.411+02:00,5500,W_Valideren aanvraag,COMPLETE,18-10-2011 08:32:29.949
1748051689506,174962,2011-10-05T23:11:56.411+02:00,5500,W_Valideren aanvraag,START,18-10-2011 08:32:42.812
1748051689507,174962,2011-10-05T23:11:56.411+02:00,5500,W_Nabellen incomplete dossiers,SCHEDULE,18-10-2011 08:42:39.524
1748051689508,174962,2011-10-05T23:11:56.411+02:00,5500,W_Valideren aanvraag,COMPLETE,18-10-2011 08:42:41.550
1748051689509,174962,2011-10-05T23:11:56.411+02:00,5500,W_Nabellen incomplete dossiers,START,18-10-2011 09:53:33.288
1748051689510,174962,2011-10-05T23:11:56.411+02:00,5500,W_Valideren aanvraag,SCHEDULE,18-10-2011 09:58:46.040
1748051689511,174962,2011-10-05T23:11:56.411+02:00,5500,W_Nabellen incomplete dossiers,COMPLETE,18-10-2011 09:58:48.515
1748051689512,174962,2011-10-05T23:11:56.411+02:00,5500,W_Valideren aanvraag,START,18-10-2011 10:19:41.591
1748051689514,174962,2011-10-05T23:11:56.411+02:00,5500,O_ACCEPTED,COMPLETE,18-10-2011 10:34:33.098
1748051689515,174962,2011-10-05T23:11:56.411+02:00,5500,A_APPROVED,COMPLETE,18-10-2011 10:34:33.098
1748051689516,174962,2011-10-05T23:11:56.411+02:00,5500,A_ACTIVATED,COMPLETE,18-10-2011 10:34:33.098
1748051689513,174962,2011-10-05T23:11:56.411+02:00,5500,A_REGISTERED,COMPLETE,18-10-2011 10:34:33.098
1748051689517,174962,2011-10-05T23:11:56.411+02:00,5500,W_Valideren aanvraag,COMPLETE,18-10-2011 10:34:41.000
1752346656768,174965,2011-10-05T23:13:54.600+02:00,35000,A_SUBMITTED,COMPLETE,05-10-2011 23:13:54.601
1752346656769,174965,2011-10-05T23:13:54.600+02:00,35000,A_PARTLYSUBMITTED,COMPLETE,05-10-2011 23:13:54.722
1752346656770,174965,2011-10-05T23:13:54.600+02:00,35000,A_PREACCEPTED,COMPLETE,05-10-2011 23:14:29.963
1752346656771,174965,2011-10-05T23:13:54.600+02:00,35000,W_Completeren aanvraag,SCHEDULE,05-10-2011 23:14:30.343
1752346656772,174965,2011-10-05T23:13:54.600+02:00,35000,W_Completeren aanvraag,START,06-10-2011 09:30:31.722
1752346656773,174965,2011-10-05T23:13:54.600+02:00,35000,W_Completeren aanvraag,COMPLETE,06-10-2011 09:34:42.437
1752346656774,174965,2011-10-05T23:13:54.600+02:00,35000,W_Completeren aanvraag,START,06-10-2011 10:45:38.480
1752346656775,174965,2011-10-05T23:13:54.600+02:00,35000,W_Completeren aanvraag,COMPLETE,06-10-2011 10:52:01.953
1752346656776,174965,2011-10-05T23:13:54.600+02:00,35000,W_Completeren aanvraag,START,06-10-2011 10:52:17.964
1752346656777,174965,2011-10-05T23:13:54.600+02:00,35000,A_ACCEPTED,COMPLETE,06-10-2011 10:53:28.370
1752346656779,174965,2011-10-05T23:13:54.600+02:00,35000,O_SELECTED,COMPLETE,06-10-2011 10:59:55.808
1752346656778,174965,2011-10-05T23:13:54.600+02:00,35000,A_FINALIZED,COMPLETE,06-10-2011 10:59:55.808
1752346656780,174965,2011-10-05T23:13:54.600+02:00,35000,O_CREATED,COMPLETE,06-10-2011 10:59:57.114
1752346656781,174965,2011-10-05T23:13:54.600+02:00,35000,O_SENT,COMPLETE,06-10-2011 10:59:57.147
1752346656782,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,SCHEDULE,06-10-2011 10:59:57.260
1752346656783,174965,2011-10-05T23:13:54.600+02:00,35000,W_Completeren aanvraag,COMPLETE,06-10-2011 10:59:59.488
1752346656784,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,START,08-10-2011 11:53:09.902
1752346656785,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,COMPLETE,08-10-2011 11:55:13.299
1752346656786,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,START,08-10-2011 11:55:42.727
1752346656787,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,COMPLETE,08-10-2011 11:56:08.564
1752346656788,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,START,08-10-2011 11:57:30.114
1752346656789,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,COMPLETE,08-10-2011 11:59:39.793
1752346656790,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,START,08-10-2011 11:59:50.300
1752346656791,174965,2011-10-05T23:13:54.600+02:00,35000,O_CANCELLED,COMPLETE,08-10-2011 12:02:03.102
1752346656792,174965,2011-10-05T23:13:54.600+02:00,35000,O_SELECTED,COMPLETE,08-10-2011 12:02:03.102
1752346656793,174965,2011-10-05T23:13:54.600+02:00,35000,O_CREATED,COMPLETE,08-10-2011 12:02:04.043
1752346656794,174965,2011-10-05T23:13:54.600+02:00,35000,O_SENT,COMPLETE,08-10-2011 12:02:04.117
1752346656795,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,SCHEDULE,08-10-2011 12:02:04.266
1752346656796,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,COMPLETE,08-10-2011 12:02:06.127
1752346656797,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,START,08-10-2011 12:02:40.573
1752346656798,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,COMPLETE,08-10-2011 12:04:18.777
1752346656799,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,START,08-10-2011 12:34:57.483
1752346656800,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,COMPLETE,08-10-2011 12:35:05.137
1752346656801,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,START,11-10-2011 18:37:39.709
1752346656802,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,COMPLETE,11-10-2011 18:38:10.235
1752346656803,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,START,15-10-2011 14:16:32.879
1752346656804,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,COMPLETE,15-10-2011 14:21:17.461
1752346656805,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,START,15-10-2011 16:25:32.006
1752346656806,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,COMPLETE,15-10-2011 16:32:07.712
1752346656807,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,START,17-10-2011 19:39:11.452
1752346656808,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,COMPLETE,17-10-2011 19:39:13.016
1752346656809,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,START,17-10-2011 19:39:48.869
1752346656810,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,COMPLETE,17-10-2011 20:12:41.078
1752346656811,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,START,17-10-2011 20:12:55.425
1752346656812,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,COMPLETE,17-10-2011 20:14:16.177
1752346656813,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,START,20-10-2011 09:13:33.563
1752346656814,174965,2011-10-05T23:13:54.600+02:00,35000,O_SENT_BACK,COMPLETE,20-10-2011 09:14:09.203
1752346656815,174965,2011-10-05T23:13:54.600+02:00,35000,W_Valideren aanvraag,SCHEDULE,20-10-2011 09:14:09.474
1752346656816,174965,2011-10-05T23:13:54.600+02:00,35000,W_Nabellen offertes,COMPLETE,20-10-2011 09:14:10.648
1752346656817,174965,2011-10-05T23:13:54.600+02:00,35000,W_Valideren aanvraag,START,26-10-2011 15:49:41.081
1752346656818,174965,2011-10-05T23:13:54.600+02:00,35000,W_Valideren aanvraag,COMPLETE,26-10-2011 16:14:51.880
1752346656819,174965,2011-10-05T23:13:54.600+02:00,35000,W_Valideren aanvraag,START,26-10-2011 16:23:42.648
1752346656820,174965,2011-10-05T23:13:54.600+02:00,35000,O_ACCEPTED,COMPLETE,26-10-2011 16:25:14.122
1752346656821,174965,2011-10-05T23:13:54.600+02:00,35000,A_APPROVED,COMPLETE,26-10-2011 16:25:14.123
1752346656823,174965,2011-10-05T23:13:54.600+02:00,35000,A_REGISTERED,COMPLETE,26-10-2011 16:25:14.124
1752346656822,174965,2011-10-05T23:13:54.600+02:00,35000,A_ACTIVATED,COMPLETE,26-10-2011 16:25:14.124
1752346656824,174965,2011-10-05T23:13:54.600+02:00,35000,W_Valideren aanvraag,COMPLETE,26-10-2011 16:25:22.227
1756641624064,174968,2011-10-06T00:09:23.094+02:00,12750,A_SUBMITTED,COMPLETE,06-10-2011 00:09:23.094
1756641624065,174968,2011-10-06T00:09:23.094+02:00,12750,A_PARTLYSUBMITTED,COMPLETE,06-10-2011 00:09:23.309
1756641624066,174968,2011-10-06T00:09:23.094+02:00,12750,W_Afhandelen leads,SCHEDULE,06-10-2011 00:09:53.644
1756641624067,174968,2011-10-06T00:09:23.094+02:00,12750,W_Afhandelen leads,START,06-10-2011 13:28:22.413
1756641624068,174968,2011-10-06T00:09:23.094+02:00,12750,W_Afhandelen leads,COMPLETE,06-10-2011 13:28:29.171
1756641624069,174968,2011-10-06T00:09:23.094+02:00,12750,W_Afhandelen leads,START,06-10-2011 13:52:24.663
1756641624070,174968,2011-10-06T00:09:23.094+02:00,12750,A_PREACCEPTED,COMPLETE,06-10-2011 13:53:38.387
1756641624071,174968,2011-10-06T00:09:23.094+02:00,12750,W_Completeren aanvraag,SCHEDULE,06-10-2011 13:53:39.228
1756641624072,174968,2011-10-06T00:09:23.094+02:00,12750,W_Afhandelen leads,COMPLETE,06-10-2011 13:53:40.201
1756641624073,174968,2011-10-06T00:09:23.094+02:00,12750,W_Completeren aanvraag,START,06-10-2011 13:53:49.331
1756641624074,174968,2011-10-06T00:09:23.094+02:00,12750,W_Completeren aanvraag,COMPLETE,06-10-2011 14:00:31.818
1756641624075,174968,2011-10-06T00:09:23.094+02:00,12750,W_Completeren aanvraag,START,06-10-2011 14:07:07.594
1756641624076,174968,2011-10-06T00:09:23.094+02:00,12750,W_Completeren aanvraag,COMPLETE,06-10-2011 14:12:51.185
1756641624077,174968,2011-10-06T00:09:23.094+02:00,12750,W_Completeren aanvraag,START,06-10-2011 14:17:26.306
1756641624078,174968,2011-10-06T00:09:23.094+02:00,12750,W_Completeren aanvraag,COMPLETE,06-10-2011 14:17:31.990
1756641624079,174968,2011-10-06T00:09:23.094+02:00,12750,W_Completeren aanvraag,START,06-10-2011 14:26:05.138
1756641624080,174968,2011-10-06T00:09:23.094+02:00,12750,W_Completeren aanvraag,COMPLETE,06-10-2011 14:27:25.745
1756641624081,174968,2011-10-06T00:09:23.094+02:00,12750,W_Completeren aanvraag,START,06-10-2011 14:30:49.707
1756641624082,174968,2011-10-06T00:09:23.094+02:00,12750,A_ACCEPTED,COMPLETE,06-10-2011 14:35:54.635
1756641624084,174968,2011-10-06T00:09:23.094+02:00,12750,O_SELECTED,COMPLETE,06-10-2011 14:36:50.171
1756641624083,174968,2011-10-06T00:09:23.094+02:00,12750,A_FINALIZED,COMPLETE,06-10-2011 14:36:50.171
1756641624085,174968,2011-10-06T00:09:23.094+02:00,12750,O_CREATED,COMPLETE,06-10-2011 14:36:51.321
1756641624086,174968,2011-10-06T00:09:23.094+02:00,12750,O_SENT,COMPLETE,06-10-2011 14:36:51.348
1756641624087,174968,2011-10-06T00:09:23.094+02:00,12750,W_Nabellen offertes,SCHEDULE,06-10-2011 14:36:51.486
1756641624088,174968,2011-10-06T00:09:23.094+02:00,12750,W_Completeren aanvraag,COMPLETE,06-10-2011 14:36:53.223
1756641624089,174968,2011-10-06T00:09:23.094+02:00,12750,W_Nabellen offertes,START,11-10-2011 12:13:27.896
1756641624090,174968,2011-10-06T00:09:23.094+02:00,12750,W_Nabellen offertes,COMPLETE,11-10-2011 12:35:44.844
1756641624091,174968,2011-10-06T00:09:23.094+02:00,12750,W_Nabellen offertes,START,11-10-2011 12:58:55.126
1756641624092,174968,2011-10-06T00:09:23.094+02:00,12750,W_Nabellen offertes,COMPLETE,11-10-2011 13:04:19.914
1756641624093,174968,2011-10-06T00:09:23.094+02:00,12750,W_Nabellen offertes,START,14-10-2011 10:46:58.778
1756641624094,174968,2011-10-06T00:09:23.094+02:00,12750,O_SENT_BACK,COMPLETE,14-10-2011 10:47:10.277
1756641624095,174968,2011-10-06T00:09:23.094+02:00,12750,W_Valideren aanvraag,SCHEDULE,14-10-2011 10:47:10.584
1756641624096,174968,2011-10-06T00:09:23.094+02:00,12750,W_Nabellen offertes,COMPLETE,14-10-2011 10:47:11.704
1756641624097,174968,2011-10-06T00:09:23.094+02:00,12750,W_Valideren aanvraag,START,18-10-2011 13:19:52.426
1756641624098,174968,2011-10-06T00:09:23.094+02:00,12750,W_Valideren aanvraag,COMPLETE,18-10-2011 13:20:57.455
1756641624099,174968,2011-10-06T00:09:23.094+02:00,12750,W_Valideren aanvraag,START,18-10-2011 13:28:16.506
1756641624100,174968,2011-10-06T00:09:23.094+02:00,12750,W_Valideren aanvraag,COMPLETE,18-10-2011 13:43:17.605
1756641624101,174968,2011-10-06T00:09:23.094+02:00,12750,W_Valideren aanvraag,START,18-10-2011 13:53:39.639
1756641624102,174968,2011-10-06T00:09:23.094+02:00,12750,W_Valideren aanvraag,COMPLETE,18-10-2011 14:09:43.272
1756641624103,174968,2011-10-06T00:09:23.094+02:00,12750,W_Valideren aanvraag,START,18-10-2011 14:11:18.847
1756641624106,174968,2011-10-06T00:09:23.094+02:00,12750,A_ACTIVATED,COMPLETE,18-10-2011 14:19:46.214
1756641624105,174968,2011-10-06T00:09:23.094+02:00,12750,A_APPROVED,COMPLETE,18-10-2011 14:19:46.214
1756641624104,174968,2011-10-06T00:09:23.094+02:00,12750,A_REGISTERED,COMPLETE,18-10-2011 14:19:46.214
1756641624107,174968,2011-10-06T00:09:23.094+02:00,12750,O_ACCEPTED,COMPLETE,18-10-2011 14:19:46.214
1756641624108,174968,2011-10-06T00:09:23.094+02:00,12750,W_Valideren aanvraag,COMPLETE,18-10-2011 14:19:54.114
1760936591360,174979,2011-10-06T07:48:43.515+02:00,5000,A_SUBMITTED,COMPLETE,06-10-2011 07:48:43.519
1760936591361,174979,2011-10-06T07:48:43.515+02:00,5000,A_PARTLYSUBMITTED,COMPLETE,06-10-2011 07:48:48.675
1760936591362,174979,2011-10-06T07:48:43.515+02:00,5000,A_PREACCEPTED,COMPLETE,06-10-2011 07:49:46.655
1760936591363,174979,2011-10-06T07:48:43.515+02:00,5000,W_Completeren aanvraag,SCHEDULE,06-10-2011 07:49:47.435
1760936591364,174979,2011-10-06T07:48:43.515+02:00,5000,W_Completeren aanvraag,START,06-10-2011 09:35:09.462
1760936591365,174979,2011-10-06T07:48:43.515+02:00,5000,W_Completeren aanvraag,COMPLETE,06-10-2011 09:41:52.745
1760936591366,174979,2011-10-06T07:48:43.515+02:00,5000,W_Completeren aanvraag,START,06-10-2011 13:51:02.740
1760936591367,174979,2011-10-06T07:48:43.515+02:00,5000,A_ACCEPTED,COMPLETE,06-10-2011 14:01:53.777
1760936591368,174979,2011-10-06T07:48:43.515+02:00,5000,O_SELECTED,COMPLETE,06-10-2011 14:10:03.436
1760936591369,174979,2011-10-06T07:48:43.515+02:00,5000,A_FINALIZED,COMPLETE,06-10-2011 14:10:03.436
1760936591370,174979,2011-10-06T07:48:43.515+02:00,5000,O_CREATED,COMPLETE,06-10-2011 14:10:04.587
1760936591371,174979,2011-10-06T07:48:43.515+02:00,5000,O_SENT,COMPLETE,06-10-2011 14:10:04.669
1760936591372,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,SCHEDULE,06-10-2011 14:10:04.806
1760936591373,174979,2011-10-06T07:48:43.515+02:00,5000,W_Completeren aanvraag,COMPLETE,06-10-2011 14:10:05.777
1760936591374,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,START,06-10-2011 14:10:43.997
1760936591375,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,COMPLETE,06-10-2011 14:15:47.074
1760936591376,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,START,13-10-2011 16:46:08.005
1760936591377,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,COMPLETE,13-10-2011 16:49:13.817
1760936591378,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,START,15-10-2011 15:07:32.958
1760936591379,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,COMPLETE,15-10-2011 16:39:13.944
1760936591380,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,START,15-10-2011 16:41:37.895
1760936591381,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,COMPLETE,15-10-2011 16:42:50.900
1760936591382,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,START,18-10-2011 12:19:08.325
1760936591383,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,COMPLETE,18-10-2011 12:20:39.398
1760936591384,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,START,19-10-2011 18:52:06.984
1760936591385,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,COMPLETE,19-10-2011 18:53:52.893
1760936591386,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,START,20-10-2011 19:34:08.616
1760936591387,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,COMPLETE,20-10-2011 19:36:02.661
1760936591388,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,START,21-10-2011 20:56:40.360
1760936591389,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,COMPLETE,21-10-2011 20:56:50.847
1760936591390,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,START,24-10-2011 19:51:18.832
1760936591391,174979,2011-10-06T07:48:43.515+02:00,5000,A_CANCELLED,COMPLETE,24-10-2011 19:52:43.566
1760936591392,174979,2011-10-06T07:48:43.515+02:00,5000,O_CANCELLED,COMPLETE,24-10-2011 19:52:43.566
1760936591393,174979,2011-10-06T07:48:43.515+02:00,5000,W_Nabellen offertes,COMPLETE,24-10-2011 19:52:46.661
1765231558656,174982,2011-10-06T10:04:26.874+02:00,3500,A_SUBMITTED,COMPLETE,06-10-2011 10:04:26.874
1765231558657,174982,2011-10-06T10:04:26.874+02:00,3500,A_PARTLYSUBMITTED,COMPLETE,06-10-2011 10:04:28.547
1765231558658,174982,2011-10-06T10:04:26.874+02:00,3500,A_PREACCEPTED,COMPLETE,06-10-2011 10:05:19.597
1765231558659,174982,2011-10-06T10:04:26.874+02:00,3500,W_Completeren aanvraag,SCHEDULE,06-10-2011 10:05:19.973
1765231558660,174982,2011-10-06T10:04:26.874+02:00,3500,W_Completeren aanvraag,START,06-10-2011 10:28:17.990
1765231558661,174982,2011-10-06T10:04:26.874+02:00,3500,W_Completeren aanvraag,COMPLETE,06-10-2011 10:31:34.797
1765231558662,174982,2011-10-06T10:04:26.874+02:00,3500,W_Completeren aanvraag,START,06-10-2011 10:36:50.297
